图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FMP-ED-预测置信度,FMP-LD-预测置信度,FMP-MD-预测置信度,FMP-OM-预测置信度,FMP-SD-预测置信度,HFP-ED-预测置信度,HFP-LD-预测置信度,HFP-MD-预测置信度,HFP-OM-预测置信度,HFP-SD-预测置信度,SJP-ED-预测置信度,SJP-LD-预测置信度,SJP-MD-预测置信度,SJP-OM-预测置信度,SJP-SD-预测置信度
../Image/Train_Image\test\SJP-MD\IMG_20230330_145859.jpg,12,SJP-MD,12.0,SJP-MD,14.0,SJP-SD,10.0,SJP-ED,7.0,HFP-MD,1.0,0.0003420097,4.61721e-06,8.9978785e-06,8.320765e-06,3.5871544e-05,0.00097184925,0.01505071,0.016314037,7.3812225e-06,8.525413e-05,0.10635587,0.0016520886,0.58823866,0.0010335007,0.26989076
../Image/Train_Image\test\SJP-MD\IMG_20230330_145906.jpg,12,SJP-MD,12.0,SJP-MD,10.0,SJP-ED,14.0,SJP-SD,11.0,SJP-LD,1.0,5.659308e-07,6.079814e-07,1.5797805e-06,4.0368833e-09,4.868352e-07,1.4053317e-07,0.0017050145,7.930117e-05,0.00011187085,5.607175e-07,0.006997149,0.0020532203,0.9860282,0.00015334334,0.0028680102
../Image/Train_Image\test\SJP-MD\IMG_20230330_165333.jpg,12,SJP-MD,10.0,SJP-ED,14.0,SJP-SD,12.0,SJP-MD,13.0,SJP-OM,1.0,1.3057225e-05,8.081109e-06,4.908878e-06,1.4875876e-08,1.1041311e-05,1.2880164e-06,8.808552e-06,2.6104576e-07,0.00019103556,9.799552e-05,0.77996343,0.0014482572,0.08706433,0.027976165,0.103211366
../Image/Train_Image\test\SJP-MD\IMG_20230330_165334.jpg,12,SJP-MD,10.0,SJP-ED,12.0,SJP-MD,14.0,SJP-SD,9.0,HFP-SD,1.0,1.224081e-05,6.4066404e-07,7.6004443e-07,2.5124248e-07,1.50263295e-05,1.8273417e-07,3.1058204e-05,4.9165587e-06,0.0006085774,0.0026975384,0.97149366,0.000415961,0.019690879,0.0017367736,0.0032915
../Image/Train_Image\test\SJP-MD\IMG_20230330_165344.jpg,12,SJP-MD,12.0,SJP-MD,10.0,SJP-ED,14.0,SJP-SD,13.0,SJP-OM,1.0,3.1785603e-06,2.218505e-07,3.6175195e-06,9.834281e-08,1.7054235e-06,1.6996563e-06,2.8146442e-06,2.4043527e-05,0.00010300966,0.000378409,0.31362072,0.0063177794,0.63204217,0.007421288,0.040079296
../Image/Train_Image\test\SJP-MD\IMG_20230330_165345.jpg,12,SJP-MD,10.0,SJP-ED,12.0,SJP-MD,14.0,SJP-SD,8.0,HFP-OM,1.0,8.0928476e-07,1.9480721e-08,7.3540474e-07,2.2606265e-08,1.6315793e-06,4.5042725e-08,0.0005943595,9.8022265e-06,0.0012235071,3.3075925e-05,0.7888253,0.00022402105,0.20473242,0.0004467917,0.0039073466
../Image/Train_Image\test\SJP-MD\IMG_20230330_165648.jpg,12,SJP-MD,10.0,SJP-ED,12.0,SJP-MD,14.0,SJP-SD,13.0,SJP-OM,1.0,1.2451603e-05,1.5979751e-06,8.3920014e-08,1.3275809e-06,3.667689e-05,3.5780115e-05,0.00014988915,1.6757476e-05,2.8189334e-06,2.6776712e-05,0.97790504,0.00010328478,0.012813787,0.0027068923,0.006186768
../Image/Train_Image\test\SJP-MD\IMG_20230330_165657.jpg,12,SJP-MD,10.0,SJP-ED,14.0,SJP-SD,12.0,SJP-MD,13.0,SJP-OM,1.0,5.87271e-06,3.6914395e-07,5.3404108e-08,1.8063119e-07,1.8757371e-06,5.881403e-06,0.00028406968,0.00023407038,9.398105e-06,5.169303e-07,0.8610107,0.00092932663,0.04927731,0.0027107296,0.0855297
../Image/Train_Image\test\SJP-MD\IMG_20230330_165705.jpg,12,SJP-MD,10.0,SJP-ED,12.0,SJP-MD,14.0,SJP-SD,7.0,HFP-MD,1.0,1.5392674e-06,1.3799436e-07,2.5603043e-08,2.735695e-08,7.8194046e-07,1.6788797e-05,0.000114166,0.00033955358,1.3465589e-07,2.151996e-07,0.8794655,0.0003213144,0.097075045,0.00032335232,0.022341445
../Image/Train_Image\test\SJP-MD\IMG_20230330_165706.jpg,12,SJP-MD,10.0,SJP-ED,14.0,SJP-SD,12.0,SJP-MD,7.0,HFP-MD,1.0,0.00017063522,5.3776257e-06,2.271588e-06,1.3734684e-05,8.60089e-06,0.007028963,0.0015292579,0.017713796,1.5520851e-07,4.3455188e-05,0.6450977,0.0015136211,0.07556159,0.0005732749,0.25073758
../Image/Train_Image\test\SJP-MD\IMG_20230330_165711.jpg,12,SJP-MD,10.0,SJP-ED,12.0,SJP-MD,14.0,SJP-SD,11.0,SJP-LD,1.0,3.4823663e-06,7.2300554e-06,2.3239068e-07,1.5152902e-07,1.2973534e-06,3.301434e-06,3.0134224e-05,4.041068e-06,9.107066e-05,4.442605e-05,0.8807717,0.005156944,0.09681252,0.0019778921,0.0150955105
../Image/Train_Image\test\SJP-MD\IMG_20230330_165713_1.jpg,12,SJP-MD,12.0,SJP-MD,10.0,SJP-ED,14.0,SJP-SD,11.0,SJP-LD,1.0,8.339173e-07,2.605574e-07,5.277707e-06,8.8773795e-08,6.373541e-06,6.5207228e-06,8.978388e-05,0.00017848577,3.108295e-05,1.3377793e-05,0.33131295,0.01642646,0.6147978,0.00288424,0.03424658
../Image/Train_Image\test\SJP-MD\IMG_20230330_165714.jpg,12,SJP-MD,10.0,SJP-ED,12.0,SJP-MD,14.0,SJP-SD,7.0,HFP-MD,1.0,1.2738265e-06,1.4236441e-06,4.602902e-07,1.7499393e-07,2.5414952e-06,1.7407365e-05,6.4580185e-05,0.0007206605,1.8850511e-06,1.0361217e-05,0.75043756,0.00031124326,0.24353486,0.00019868946,0.0046968595
../Image/Train_Image\test\SJP-MD\场花油菜籽油菜油菜花芸苔属植物.jpg,12,SJP-MD,13.0,SJP-OM,14.0,SJP-SD,7.0,HFP-MD,1.0,FMP-LD,0.0,0.00024079296,0.004666754,7.023002e-07,0.004138144,1.863744e-06,0.00017438884,0.0028771183,0.010163746,4.9972008e-05,2.3028457e-08,0.004512518,1.5105407e-05,0.00041905686,0.9241853,0.048554584
../Image/Train_Image\test\SJP-OM\IMG_20230330_102640.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,10.0,SJP-ED,12.0,SJP-MD,1.0,5.6270155e-06,6.3593734e-06,3.8531434e-06,3.0415444e-05,1.42150745e-08,3.752839e-08,1.680322e-05,7.415041e-06,0.0011816793,4.3082417e-07,0.0381583,0.088122785,0.006058382,0.8610788,0.005329216
../Image/Train_Image\test\SJP-OM\IMG_20230330_102749.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,10.0,SJP-ED,1.0,5.0455455e-05,7.737262e-06,3.584767e-07,4.60754e-05,2.5084141e-08,7.40571e-06,1.0692778e-05,6.4898786e-06,0.0002268157,1.0831395e-05,0.0012985037,0.034582395,5.49836e-05,0.95199966,0.011697562
../Image/Train_Image\test\SJP-OM\IMG_20230330_102808.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,10.0,SJP-ED,11.0,SJP-LD,1.0,5.413466e-07,4.1642875e-07,7.271062e-08,2.2212191e-06,4.6616087e-08,0.00024524645,2.7678948e-06,0.00011026223,2.0530033e-06,9.465627e-06,0.040323798,0.004397339,0.0023856591,0.878065,0.07445512
../Image/Train_Image\test\SJP-OM\IMG_20230330_102810.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,10.0,SJP-ED,1.0,6.0717716e-06,3.915317e-06,3.8831828e-07,2.7523158e-05,1.9571993e-07,0.0002055597,7.501345e-07,0.00018472703,2.780969e-07,0.00015078562,0.009534368,0.09902993,0.00073489215,0.62110764,0.2690131
../Image/Train_Image\test\SJP-OM\IMG_20230330_102842_1.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,10.0,SJP-ED,14.0,SJP-SD,1.0,2.2129946e-06,2.4313315e-06,1.9829086e-07,9.62871e-08,4.286765e-07,9.35974e-06,2.1065663e-09,6.406437e-08,2.709156e-06,2.1561972e-07,0.032034766,0.03614098,0.0001503328,0.903199,0.028457105
../Image/Train_Image\test\SJP-OM\IMG_20230330_102842_2.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,10.0,SJP-ED,1.0,2.4011784e-05,1.1266256e-06,1.3405584e-07,9.3739324e-08,1.301618e-07,6.7770534e-06,1.706888e-09,1.5029347e-08,7.144205e-06,7.110684e-07,0.005101346,0.008248107,0.00017646457,0.97429776,0.012136298
../Image/Train_Image\test\SJP-OM\IMG_20230330_103231.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,5.0,HFP-ED,1.0,3.4864404e-06,1.2218651e-06,1.1056732e-06,1.2547517e-07,1.6001653e-08,0.026086308,8.430161e-08,1.1307379e-06,1.0577678e-08,8.80254e-06,0.00023262075,0.08260784,5.7175685e-06,0.86229825,0.028753217
../Image/Train_Image\test\SJP-OM\IMG_20230330_103316.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,5.0,HFP-ED,10.0,SJP-ED,1.0,4.541132e-06,2.765819e-07,9.798108e-07,5.4231148e-08,1.0851087e-07,0.003283405,1.023055e-08,1.0961377e-09,9.753093e-08,0.00045146793,0.00054352055,0.102660194,1.5806501e-05,0.89290345,0.00013603599
../Image/Train_Image\test\SJP-OM\IMG_20230330_103327.jpg,13,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,13.0,SJP-OM,10.0,SJP-ED,1.0,4.561604e-05,1.5065394e-06,6.02454e-07,2.20212e-06,1.6764984e-07,0.0087230215,0.0061024805,7.029195e-05,4.5682998e-07,0.015207464,0.08829393,0.5161065,0.009744036,0.13678508,0.2189167
../Image/Train_Image\test\SJP-OM\IMG_20230330_103407.jpg,13,SJP-OM,14.0,SJP-SD,13.0,SJP-OM,10.0,SJP-ED,11.0,SJP-LD,1.0,1.4266825e-06,4.7715383e-07,1.824617e-08,1.0361736e-07,3.4105588e-07,0.0014799401,6.527651e-05,0.00033624467,6.2636167e-07,5.8524245e-07,0.13940866,0.020572891,0.010477342,0.38007918,0.44757694
../Image/Train_Image\test\SJP-OM\IMG_20230330_103418_4.jpg,13,SJP-OM,13.0,SJP-OM,10.0,SJP-ED,14.0,SJP-SD,11.0,SJP-LD,1.0,2.3559592e-06,1.6265919e-07,2.4216786e-07,6.964232e-08,6.094117e-07,1.2641445e-05,1.2208837e-05,1.8291603e-06,4.89691e-07,1.1070247e-06,0.2405498,0.062269203,0.033744168,0.5759196,0.08748553
../Image/Train_Image\test\SJP-OM\IMG_20230330_103429.jpg,13,SJP-OM,14.0,SJP-SD,10.0,SJP-ED,13.0,SJP-OM,12.0,SJP-MD,1.0,0.00037622298,0.001361271,5.706929e-06,0.00015444336,1.9184607e-05,0.00014046048,0.0039964104,0.0011697643,3.5477115e-05,1.228251e-06,0.20138213,0.0013539224,0.01679636,0.15303762,0.62016976
../Image/Train_Image\test\SJP-OM\IMG_20230330_103640_1.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,12.0,SJP-MD,1.0,3.1591264e-06,5.269835e-06,2.8239165e-07,0.00017925624,2.615789e-07,2.2386283e-05,0.009418616,0.00041384128,0.005419855,4.149343e-06,0.005623672,0.02386527,0.0156200975,0.88293254,0.05649143
../Image/Train_Image\test\SJP-OM\IMG_20230330_103641.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,12.0,SJP-MD,1.0,3.0845342e-05,3.2702922e-06,6.1704236e-07,8.174033e-05,7.712832e-07,0.00013689032,0.006555182,0.0020753532,0.0052637164,2.292346e-06,0.0033225256,0.13871646,0.013362933,0.7861865,0.04426086
../Image/Train_Image\test\SJP-OM\IMG_20230330_103645_1.jpg,13,SJP-OM,13.0,SJP-OM,12.0,SJP-MD,14.0,SJP-SD,8.0,HFP-OM,1.0,1.7987799e-06,1.3203066e-05,6.038175e-07,0.00017983717,6.303674e-05,1.1400651e-06,0.0012798798,0.00026202112,0.032104995,3.6360638e-05,0.030056389,0.028249484,0.084111236,0.773434,0.050206065
../Image/Train_Image\test\SJP-OM\IMG_20230330_105628_1.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,12.0,SJP-MD,1.0,2.7559886e-07,0.00033436777,5.877785e-08,1.1603305e-07,3.7898423e-07,2.4059043e-06,4.095164e-05,4.9106922e-05,1.232022e-05,5.4971703e-09,0.0027020301,0.02068747,0.0031549814,0.9012486,0.07176706
../Image/Train_Image\test\SJP-OM\IMG_20230330_105632_1.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,10.0,SJP-ED,1.0,2.0413759e-07,1.8136438e-05,2.624892e-08,1.238032e-05,4.122723e-10,5.8784027e-09,4.3460608e-05,9.534686e-07,0.0005527217,1.2242463e-08,0.0008294516,0.07826118,3.757065e-05,0.91345507,0.0067887516
../Image/Train_Image\test\SJP-OM\IMG_20230330_105633.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,10.0,SJP-ED,1.0,2.0212087e-06,2.6529591e-05,7.873324e-07,1.5001489e-05,1.05513465e-08,1.3398915e-08,9.600174e-06,1.8521239e-07,0.00016767553,2.438421e-09,0.00019301029,0.0055311825,5.590285e-05,0.95789355,0.03610463
../Image/Train_Image\test\SJP-OM\IMG_20230330_105656_2.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,10.0,SJP-ED,1.0,2.4627886e-06,5.5654383e-09,6.5712925e-07,4.1415623e-07,3.9613957e-09,1.3479464e-05,4.593162e-09,2.3485185e-09,3.5606882e-07,2.0168595e-06,6.957761e-05,0.0044466266,1.0803778e-05,0.9936069,0.0018465519
../Image/Train_Image\test\SJP-OM\IMG_20230330_105701_1.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,10.0,SJP-ED,1.0,1.0777178e-07,7.12454e-07,1.13132934e-07,8.6771315e-08,2.3108033e-09,1.6991204e-07,4.710893e-09,2.7826121e-09,5.997408e-06,3.469304e-09,0.00024253361,0.008903277,1.3315305e-06,0.9895616,0.0012839899
../Image/Train_Image\test\SJP-OM\IMG_20230330_105702.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,10.0,SJP-ED,1.0,6.0179295e-06,1.7638062e-06,9.087401e-06,5.2165838e-06,1.39851e-07,7.8262525e-07,1.274966e-08,1.369729e-08,5.7240754e-06,6.5246697e-09,0.0012725276,0.026224738,5.522202e-05,0.95203954,0.020379236
../Image/Train_Image\test\SJP-OM\IMG_20230330_105712_1.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,10.0,SJP-ED,1.0,1.477512e-07,2.1119901e-07,4.656601e-07,3.531825e-07,4.5526438e-08,5.2463415e-06,9.837447e-09,2.9995413e-06,5.0150555e-07,1.8393747e-08,0.002911155,0.022961237,0.00038951635,0.9457498,0.027978234
../Image/Train_Image\test\SJP-OM\IMG_20230330_105748_1.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,10.0,SJP-ED,1.0,1.6165119e-05,4.4001295e-06,1.5878339e-06,1.211326e-05,5.5929315e-09,0.00032326696,1.7827479e-05,5.1078554e-05,4.4523298e-07,2.6892426e-06,0.0020787646,0.011190863,0.000605458,0.9596567,0.026038589
../Image/Train_Image\test\SJP-OM\IMG_20230330_105749.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,10.0,SJP-ED,1.0,2.3498217e-06,7.800799e-07,8.7800764e-08,9.661512e-08,2.5766118e-09,0.00014170179,3.8013623e-06,1.8060352e-06,3.6927681e-06,3.5460314e-06,0.0010485904,0.063773595,0.00082591636,0.9252194,0.008974631
../Image/Train_Image\test\SJP-OM\IMG_20230330_105752.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,10.0,SJP-ED,14.0,SJP-SD,1.0,1.6218051e-05,1.7085549e-08,1.1439911e-06,1.6736745e-07,3.6678998e-08,0.0011991182,4.955721e-06,0.00015084173,2.2311829e-06,6.7436317e-06,0.010495621,0.31695148,0.0021617273,0.6606255,0.008384199
../Image/Train_Image\test\SJP-OM\IMG_20230330_105753.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,10.0,SJP-ED,14.0,SJP-SD,1.0,1.7092705e-06,1.1876671e-08,5.1426625e-08,5.0325283e-08,3.6753494e-09,7.3552685e-05,2.0328456e-07,3.478374e-07,3.71309e-08,1.66954e-06,0.0012591821,0.016905224,0.00034118793,0.98062634,0.0007905898
../Image/Train_Image\test\SJP-OM\IMG_20230330_105756.jpg,13,SJP-OM,11.0,SJP-LD,13.0,SJP-OM,10.0,SJP-ED,14.0,SJP-SD,1.0,1.2471688e-05,4.874107e-07,1.8743336e-07,2.2057422e-06,1.257129e-07,0.000877262,9.896891e-06,0.000119149394,8.1274135e-07,7.690545e-05,0.016565178,0.75960785,0.0015487908,0.21788464,0.0032939815
../Image/Train_Image\test\SJP-OM\IMG_20230330_105756_1.jpg,13,SJP-OM,11.0,SJP-LD,13.0,SJP-OM,14.0,SJP-SD,10.0,SJP-ED,1.0,2.1137159e-05,1.3165379e-05,1.3229471e-06,4.4544482e-05,6.056755e-07,0.0037696357,3.5260746e-05,0.0004756281,3.8628955e-06,5.125445e-05,0.0073563973,0.6444353,0.0007763371,0.17438224,0.16863334
../Image/Train_Image\test\SJP-OM\IMG_20230330_105800.jpg,13,SJP-OM,13.0,SJP-OM,5.0,HFP-ED,11.0,SJP-LD,12.0,SJP-MD,1.0,0.0004188033,0.00011672967,1.9761965e-06,0.00013217267,2.0986616e-07,0.12438101,0.00012926699,0.0027812484,1.0184065e-05,0.0010211954,0.002820231,0.02049518,0.0041212304,0.84000933,0.0035611016
../Image/Train_Image\test\SJP-OM\IMG_20230330_105800_1.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,5.0,HFP-ED,10.0,SJP-ED,1.0,3.2222903e-05,5.6731045e-07,9.250819e-07,2.2387294e-06,1.3241496e-08,0.0068109604,6.0492284e-06,1.023227e-05,1.2940637e-07,4.3085693e-06,0.0050957617,0.04777069,0.00011071096,0.9373471,0.0028081099
../Image/Train_Image\test\SJP-OM\IMG_20230330_105803_1.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,5.0,HFP-ED,1.0,6.5203494e-05,4.8725483e-06,2.6473134e-07,2.6418762e-05,8.941681e-09,0.006929186,2.4213743e-06,4.2726355e-05,1.5281288e-05,1.2372963e-06,0.0005728915,0.13503642,0.0004261197,0.5550662,0.3018108
../Image/Train_Image\test\SJP-OM\IMG_20230330_105808_2.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,5.0,HFP-ED,10.0,SJP-ED,1.0,3.7117145e-05,7.155861e-07,4.5090664e-07,1.9362699e-06,4.0760682e-08,0.00825012,1.5905911e-05,0.00034975924,0.00012131805,1.9778978e-05,0.0019531255,0.03160514,0.00029147463,0.95557696,0.0017760723
../Image/Train_Image\test\SJP-OM\IMG_20230330_105855_2.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,12.0,SJP-MD,10.0,SJP-ED,1.0,6.1711735e-06,1.0085041e-07,3.186822e-08,1.6845895e-07,5.164563e-07,0.00082941743,0.00045668214,2.5881998e-05,4.885589e-07,7.166488e-06,0.010414493,0.04775793,0.01544245,0.91868234,0.006376067
../Image/Train_Image\test\SJP-OM\IMG_20230330_105856.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,10.0,SJP-ED,12.0,SJP-MD,1.0,3.1692848e-06,5.872763e-08,2.6049294e-08,4.6145818e-08,1.0267934e-07,0.001954142,4.9679984e-05,0.00012463715,1.3810929e-07,1.4447337e-05,0.017095983,0.07251512,0.012356749,0.88996214,0.0059236106
../Image/Train_Image\test\SJP-OM\IMG_20230330_105900.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,10.0,SJP-ED,12.0,SJP-MD,1.0,3.2060257e-06,3.8205565e-07,5.6396357e-07,1.1700339e-06,3.1367501e-06,7.5405376e-05,0.00013030917,0.0015398908,9.828428e-06,7.720578e-05,0.042713176,0.16111156,0.023859547,0.76440626,0.0060684388
../Image/Train_Image\test\SJP-OM\IMG_20230330_105900_1.jpg,13,SJP-OM,13.0,SJP-OM,12.0,SJP-MD,11.0,SJP-LD,10.0,SJP-ED,1.0,9.181585e-06,1.8779789e-06,4.6354415e-07,1.46287e-06,3.035e-05,0.00030585646,0.002084372,0.0065887626,1.5885673e-05,0.00027654515,0.03503398,0.039972942,0.04161245,0.8608673,0.01319851
../Image/Train_Image\test\SJP-OM\IMG_20230330_105904_1.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,6.0,HFP-LD,1.0,FMP-LD,1.0,3.4921182e-08,0.00038898518,9.257094e-09,1.1124977e-06,1.1228571e-08,5.200379e-06,0.0010351513,1.881832e-05,1.316973e-07,3.8642006e-07,0.00021160298,0.0061632125,5.3965574e-05,0.99195063,0.00017066946
../Image/Train_Image\test\SJP-OM\IMG_20230330_105905.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,6.0,HFP-LD,1.0,1.8920019e-06,0.0003711583,1.0791725e-07,8.254863e-05,1.5754928e-08,9.539782e-06,0.009927536,0.002828247,7.080073e-06,2.0118956e-07,0.0009625791,0.050767962,0.002658689,0.9200574,0.012325026
../Image/Train_Image\test\SJP-OM\IMG_20230330_105909_1.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,10.0,SJP-ED,1.0,6.149604e-07,2.9675957e-05,1.977137e-07,2.9310634e-06,9.2848246e-08,0.00036818648,1.2734927e-06,1.727642e-05,1.5721638e-06,1.6353437e-06,0.0005133092,0.48647758,3.8075876e-05,0.4926032,0.019944409
../Image/Train_Image\test\SJP-OM\IMG_20230330_105910.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,5.0,HFP-ED,1.0,2.6319024e-06,1.4108741e-05,6.4089437e-07,3.500588e-06,2.2143318e-08,0.0018613215,0.00010277724,0.00078188867,4.0823284e-07,4.0339196e-06,0.0010121813,0.28438228,0.0011829481,0.69543755,0.015213652
../Image/Train_Image\test\SJP-OM\IMG_20230330_105913_1.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,10.0,SJP-ED,1.0,1.5551618e-06,3.8553353e-07,3.5622733e-08,1.926024e-07,3.2895613e-07,0.0008772101,1.0727885e-05,0.00017832145,1.2676568e-06,1.4662336e-06,0.008143102,0.14812967,0.0017267041,0.82039183,0.020537138
../Image/Train_Image\test\SJP-OM\IMG_20230330_105913_2.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,12.0,SJP-MD,1.0,1.5968529e-06,6.898943e-07,4.017042e-08,1.1397927e-07,4.6295324e-07,0.0002718598,2.1549477e-05,0.00015145021,1.0309604e-06,1.0240375e-06,0.0030264491,0.34807146,0.0068472996,0.62471855,0.016886521
../Image/Train_Image\test\SJP-OM\IMG_20230330_105930.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,10.0,SJP-ED,1.0,7.262771e-06,6.4019287e-07,2.1310892e-07,2.6451573e-06,2.8906004e-06,1.0373177e-06,0.00013823155,1.0902813e-05,1.691536e-05,3.5945348e-07,0.00354365,0.013790587,0.0024716945,0.8871288,0.09288424
../Image/Train_Image\test\SJP-OM\IMG_20230330_105930_1.jpg,13,SJP-OM,13.0,SJP-OM,11.0,SJP-LD,14.0,SJP-SD,12.0,SJP-MD,1.0,1.1299684e-05,8.723671e-06,4.4421122e-07,5.872192e-06,4.969941e-07,2.407942e-06,4.98424e-06,6.7517585e-06,1.4752473e-05,3.323673e-06,0.0075484016,0.09166101,0.01167957,0.8687039,0.020348174
../Image/Train_Image\test\SJP-OM\IMG_20230330_105937.jpg,13,SJP-OM,13.0,SJP-OM,10.0,SJP-ED,11.0,SJP-LD,12.0,SJP-MD,1.0,8.3130857e-07,1.946668e-07,6.151733e-09,3.083509e-08,4.4019458e-07,3.9144793e-06,5.7483007e-06,1.1516562e-06,4.5066528e-07,5.944551e-07,0.016577108,0.010997544,0.009554927,0.95575523,0.007101882
../Image/Train_Image\test\SJP-OM\IMG_20230330_105937_1.jpg,13,SJP-OM,13.0,SJP-OM,12.0,SJP-MD,14.0,SJP-SD,10.0,SJP-ED,1.0,9.85852e-05,1.0227406e-05,4.8330594e-07,1.1758606e-06,1.4352906e-05,0.000100887664,7.421169e-05,0.00024475323,1.7639541e-06,3.8690738e-05,0.06659799,0.0035401462,0.11870214,0.703975,0.10659959
../Image/Train_Image\test\SJP-OM\IMG_20230330_110111.jpg,13,SJP-OM,13.0,SJP-OM,10.0,SJP-ED,14.0,SJP-SD,11.0,SJP-LD,1.0,1.6774201e-06,9.299242e-08,5.337761e-07,2.1864467e-07,1.201517e-07,6.709184e-07,4.327264e-08,9.92194e-08,5.1673567e-05,3.5579524e-06,0.19377172,0.06722691,0.0063239015,0.54258335,0.1900355
../Image/Train_Image\test\SJP-OM\IMG_20230330_110111_1.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,11.0,SJP-LD,12.0,SJP-MD,1.0,1.7373807e-07,2.4410909e-08,1.2054988e-07,2.3103146e-08,1.3787286e-08,6.1209803e-06,8.628575e-08,9.3858694e-07,0.00011531691,8.655942e-07,0.0048510497,0.063147366,0.0054866467,0.822415,0.10397635
../Image/Train_Image\test\SJP-OM\IMG_20230330_110114.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,10.0,SJP-ED,12.0,SJP-MD,1.0,2.2511092e-06,3.081356e-08,1.4366357e-05,2.0812845e-06,6.6598877e-06,1.0027118e-06,3.2951139e-06,1.439445e-06,0.00012219674,4.5808765e-08,0.18554257,0.014149517,0.09053434,0.51904947,0.19057071
../Image/Train_Image\test\SJP-OM\IMG_20230330_110114_1.jpg,13,SJP-OM,13.0,SJP-OM,14.0,SJP-SD,10.0,SJP-ED,12.0,SJP-MD,1.0,1.2765285e-06,1.6728545e-07,2.005245e-06,1.4984456e-06,1.1930392e-06,3.7549325e-06,6.3478444e-07,4.2064157e-06,3.1405925e-05,1.14332316e-07,0.083390124,0.022379965,0.024772517,0.45661288,0.41279823
../Image/Train_Image\test\SJP-SD\IMG_20230331_105401.jpg,14,SJP-SD,14.0,SJP-SD,11.0,SJP-LD,13.0,SJP-OM,12.0,SJP-MD,1.0,4.443834e-06,3.1647247e-07,1.260258e-07,1.07706484e-07,4.1759507e-09,0.00062069326,7.3983625e-07,2.2524495e-05,2.9530413e-06,4.758019e-07,0.000685873,0.18918544,0.0014263132,0.16162232,0.64642763
../Image/Train_Image\test\SJP-SD\IMG_20230331_105401_1.jpg,14,SJP-SD,11.0,SJP-LD,13.0,SJP-OM,14.0,SJP-SD,10.0,SJP-ED,1.0,8.5059395e-07,8.086401e-07,4.0878788e-07,2.435826e-07,1.6611578e-08,0.0010758522,4.4800887e-05,0.0010307123,1.705078e-05,6.02529e-07,0.004386357,0.79117537,0.0024249153,0.10351401,0.096327886
