图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,开花成熟-中旱-预测置信度,开花成熟-轻旱-预测置信度,开花成熟-适宜-预测置信度,开花成熟-重旱-预测置信度,抽穗开花-中旱-预测置信度,抽穗开花-轻旱-预测置信度,抽穗开花-适宜-预测置信度,抽穗开花-重旱-预测置信度,起身拔节-中旱-预测置信度,起身拔节-轻旱-预测置信度,起身拔节-适宜-预测置信度,起身拔节-重旱-预测置信度
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105803_1.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00030414408,0.00019555088,0.00016164203,0.00022747775,0.0002243178,0.0001237719,4.1821946e-05,0.00032564145,0.0039798385,0.09428394,0.8016917,0.096719034
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105808_2.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,7.484663e-05,9.463845e-05,0.00021144675,0.00010905438,0.00011669552,8.739598e-05,1.0101134e-05,0.00017531257,0.0005181402,0.09086787,0.8826678,0.0246199
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105855_2.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,11.0,起身拔节-重旱,1.0,0.0003135974,0.00035588504,7.595842e-05,0.0004112752,0.000404021,0.0006700157,0.00047797675,0.002440575,0.12854391,0.40398967,0.3948451,0.057147138
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105856.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,11.0,起身拔节-重旱,1.0,0.00026001,0.00019721787,4.2153028e-05,0.00031328367,0.00033213015,0.0004066822,0.00031131,0.0020618006,0.26274624,0.31686175,0.30972123,0.10062889
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105900.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,8.0,起身拔节-中旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,1.0,0.0005083746,0.00021675015,5.6622794e-05,0.000600457,0.0006245695,0.00049008295,7.6877404e-05,0.0014818934,0.32185334,0.23082665,0.3717974,0.06785288
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105900_1.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,0.00020833654,0.00019656676,3.3588964e-05,0.00016547671,0.00026945575,0.00032579593,5.694211e-05,0.00055533345,0.070382655,0.27562168,0.5121544,0.1377334
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105904_1.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,5.9643968e-05,8.028683e-05,3.172722e-05,4.152728e-05,8.349417e-05,4.5687764e-05,4.7328977e-06,3.0154088e-05,0.0006035599,0.029505754,0.6892821,0.2796209
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105905.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,4.824756e-05,6.8294925e-05,3.7114318e-05,5.0480765e-05,0.000114472656,4.2330863e-05,2.6753823e-06,3.776366e-05,0.00055559166,0.025572358,0.80590224,0.16714239
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105909_1.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,0.0004910432,0.00030478532,0.00013515657,0.00033670125,0.0004734076,0.00032676183,9.582034e-05,0.0006786569,0.008312402,0.26002568,0.5787931,0.1417624
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105910.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,0.00036389605,0.00026276574,0.00012403098,0.0001940442,0.00037096025,0.00022731576,6.3799176e-05,0.0005212068,0.0045309174,0.22366166,0.61825675,0.14539327
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105913_1.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00045761696,0.00024237875,0.00012498042,0.0002113048,0.0003626932,0.00021324641,3.19521e-05,0.00030241947,0.0042249276,0.078208484,0.6964101,0.21486925
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105913_2.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00054245023,0.00028588227,0.00014389904,0.00026682275,0.00050874194,0.00034080315,3.8399892e-05,0.00040386224,0.008314961,0.07267854,0.6286179,0.28381473
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105930.jpg,10,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,3.9026047e-05,3.7507547e-05,3.942453e-06,3.6738926e-05,3.656744e-05,7.4915035e-05,0.00015881247,2.9780336e-05,0.11004612,0.006774371,0.05386383,0.8287659
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105930_1.jpg,10,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,4.849347e-05,3.3095956e-05,3.041605e-06,2.9939823e-05,3.3597462e-05,8.4571126e-05,0.00023322884,5.75614e-05,0.11567339,0.015333656,0.09846158,0.76982564
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105937.jpg,10,起身拔节-适宜,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,9.0,起身拔节-轻旱,1.0,0.00017244868,0.0001667386,2.1797112e-05,0.00014295202,0.00014378359,0.0003223073,0.00027269646,0.00026470667,0.17178793,0.046166614,0.19569522,0.58299404
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105937_1.jpg,10,起身拔节-适宜,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,9.0,起身拔节-轻旱,1.0,0.0001240464,0.00015098212,1.838155e-05,0.00013276699,0.00015145775,0.00037507928,0.00021999615,0.00012552083,0.07603412,0.024411112,0.14763682,0.7495679
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_110111.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.0003060262,0.00017915328,3.7315483e-05,0.00014046823,0.00018726193,7.2265e-05,6.5670836e-05,0.00021139714,0.0063291024,0.13243134,0.5838458,0.274309
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_110111_1.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00032962122,0.0001630167,3.2116026e-05,0.00015549354,0.0003022698,0.00011692575,9.4814146e-05,0.0003101458,0.016536087,0.190041,0.4242734,0.365036
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_110114.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,0.0003091227,0.0001879609,3.7447477e-05,0.000177008,0.00034427014,0.00015923603,0.00021200234,0.00047944885,0.014100228,0.3533947,0.3760735,0.24898414
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_110114_1.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,0.00014338274,0.00010343153,2.4160145e-05,8.8167304e-05,0.00015376988,6.710249e-05,5.770898e-05,0.00023239649,0.0032312002,0.25212777,0.61020887,0.13157327
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105401.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,0.00026106567,0.000124988,3.0448506e-05,0.00011524674,0.0003572715,0.00014156204,3.8698916e-05,0.0002777869,0.024572575,0.19343565,0.1625346,0.6168102
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105401_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00036866794,0.00022327068,8.294946e-05,0.0002284356,0.0007405437,0.00016927574,3.9864506e-05,0.00049794576,0.008829205,0.23479038,0.3716316,0.38003954
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105404_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,0.00017039172,7.185581e-05,4.5153574e-05,4.8063393e-05,0.00027184802,7.566634e-05,2.8367602e-05,0.000105469,0.0017845451,0.29958192,0.11041169,0.58694625
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105405.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,0.00026003015,6.282821e-05,5.628174e-05,5.7728903e-05,0.0002907521,7.547305e-05,3.15451e-05,0.00011196836,0.0023967281,0.25819072,0.1107967,0.6270951
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105413.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.0005029679,0.00047059555,0.00023479061,0.00020347911,0.0013751099,0.0003366222,3.4607616e-05,0.0005446531,0.0048587453,0.18641815,0.23920763,0.560144
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105417.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,0.0004960705,0.00018917343,7.896714e-05,0.00016663114,0.00067222386,0.00022941147,0.00014014913,0.00022497127,0.0074565425,0.16067848,0.11791586,0.7073184
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105419_3.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00058790465,0.00036110767,9.969994e-05,0.00025553064,0.0008819945,0.00046838712,0.00039394782,0.00035131667,0.016547905,0.10126371,0.1227892,0.7514093
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105420.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.0005140424,0.0003907124,0.0001845769,0.00023930865,0.00092215126,0.00043206487,0.00018609127,0.00042008646,0.008720476,0.1062303,0.21338555,0.66211617
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105520.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,9.0630085e-05,6.5023094e-05,6.204218e-06,8.677111e-05,4.190922e-05,6.0204016e-05,0.000113685994,6.8682006e-05,0.16025135,0.015382976,0.061427947,0.7621563
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105525.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,3.213048e-05,2.497051e-05,2.83316e-06,9.537331e-05,5.5854503e-05,8.88299e-05,0.000114925264,2.744358e-05,0.43952948,0.005334808,0.036849357,0.51778954
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105525_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,3.3606506e-05,1.617784e-05,1.6530283e-06,6.786721e-05,3.864011e-05,5.7120214e-05,0.0002448429,2.2215108e-05,0.33857882,0.00787484,0.026306693,0.6267025
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105528_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,2.188903e-05,9.666735e-06,6.634109e-07,3.7860736e-05,1.517592e-05,2.1186968e-05,0.0001134965,1.5630234e-05,0.36374012,0.005687772,0.030413358,0.59988856
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105528_2.jpg,11,起身拔节-重旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,1.3053937e-05,3.756043e-06,2.6336753e-07,1.2744334e-05,7.771755e-06,7.8915455e-06,3.1147498e-05,1.566023e-05,0.65319574,0.00433776,0.023263361,0.31909508
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105557_2.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,5.0,抽穗开花-轻旱,1.0,2.5150275e-05,1.4018142e-05,9.612391e-06,7.612992e-05,0.0004306063,0.0049702493,0.0011147172,6.5425465e-06,0.048547015,0.00043024303,0.023498155,0.9208446
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105558.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,5.0,抽穗开花-轻旱,1.0,4.9380677e-05,2.7469498e-05,2.7418122e-05,0.00010747443,0.00039616425,0.0027566126,0.0005326173,1.2548178e-05,0.046893284,0.0007246186,0.0114284465,0.93699586
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105605.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,1.4553271e-05,6.2167483e-06,8.651229e-07,3.221636e-05,1.2501669e-05,5.002552e-05,0.0001536775,1.459071e-05,0.27856892,0.0011135495,0.027323235,0.6926881
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105605_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,1.453905e-05,6.1423284e-06,7.1577904e-07,1.7154729e-05,1.1399246e-05,3.7973183e-05,0.00012727825,1.0907309e-05,0.12866487,0.0013638684,0.056949917,0.8127713
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105609.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,5.6690988e-05,3.993676e-05,4.895355e-06,0.00010028616,5.5286706e-05,0.00012102153,0.00017822532,6.0217197e-05,0.17176524,0.009884972,0.09112992,0.7263851
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105721_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,2.8980407e-05,8.750385e-06,1.7718838e-06,1.6388925e-05,9.7566e-05,1.8054883e-05,2.3246006e-05,8.049265e-06,0.0044787745,0.0086167045,0.028965198,0.9576454
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105722.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,9.0,起身拔节-轻旱,1.0,3.3025368e-05,7.2485004e-06,1.9569056e-06,1.9910645e-05,0.00013621621,1.7484144e-05,2.031743e-05,8.17896e-06,0.0060639232,0.0051683383,0.016736979,0.97170424
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105725_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,9.0,起身拔节-轻旱,1.0,0.000106639396,1.3121328e-05,2.9310693e-06,5.9602313e-05,9.030211e-05,1.5573303e-05,4.6518486e-05,9.480647e-06,0.007541757,0.002110329,0.04816147,0.94176817
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105726.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00031095828,4.956394e-05,1.5845046e-05,0.00017700458,0.00028530974,3.7531972e-05,3.2197015e-05,3.0567975e-05,0.008993617,0.009029627,0.08546124,0.8952483
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105728_3.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,9.0,起身拔节-轻旱,1.0,4.1286672e-05,6.614692e-06,1.3997129e-06,2.3772107e-05,5.8729063e-05,8.082508e-06,1.0765938e-05,7.1917075e-06,0.008417061,0.004756041,0.025408331,0.96120906
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105729.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,9.0,起身拔节-轻旱,1.0,2.6257112e-05,2.6719063e-06,4.6817962e-07,1.0865283e-05,6.183131e-05,6.387401e-06,1.149708e-05,5.413064e-06,0.016722756,0.0030742676,0.02061901,0.95943105
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105732.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,1.7723385e-05,3.9323463e-06,4.239474e-06,5.525337e-06,0.00010055116,7.294523e-06,1.1307717e-06,5.23637e-06,0.0019947854,0.0031844964,0.013220932,0.9814213
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105733.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,5.968348e-06,1.8629258e-06,1.0553675e-06,1.4366856e-06,2.8906483e-05,2.5216013e-06,5.985571e-07,1.1946502e-06,0.00088864466,0.001824318,0.0048310184,0.9924034
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105736_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,3.1447628e-06,1.2108576e-06,5.4199194e-07,6.960064e-07,1.1710057e-05,1.0437477e-06,2.3133323e-07,4.699643e-07,0.00023410916,0.00096768985,0.006590631,0.9921848
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105736_2.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,5.6447857e-06,2.7764702e-06,5.4783425e-07,1.6813409e-06,1.029408e-05,1.9507615e-06,1.1573002e-06,1.096292e-06,0.00062199833,0.002022027,0.012886975,0.98443305
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105740.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00031608716,0.0001219934,4.7047004e-05,9.633663e-05,0.0003442574,9.478827e-05,3.6742837e-05,0.00011970071,0.0036109535,0.070353396,0.1909016,0.7318561
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105740_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00048692606,0.0001741387,3.270662e-05,0.00016614117,0.00021355748,6.621364e-05,9.3432944e-05,0.000119451164,0.009228715,0.031817272,0.18856496,0.76679116
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105743_2.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,4.5912497e-05,3.4341254e-05,3.541766e-06,1.7277123e-05,7.064972e-05,2.3772207e-05,1.5257073e-05,2.2861028e-05,0.0056707263,0.0431226,0.054092757,0.896703
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105744.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,3.2506883e-05,2.0007363e-05,2.479167e-06,1.4064967e-05,6.80871e-05,1.4519508e-05,7.873534e-06,1.5154592e-05,0.003756986,0.03897961,0.04968197,0.9073059
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105747.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00093002245,0.00013772835,5.925436e-05,0.00027572858,0.00066741474,0.00013705842,0.00012448643,0.00017967138,0.027533654,0.049628783,0.13636805,0.78138304
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105747_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00061547774,0.00010659982,2.7784126e-05,0.0002324221,0.00042692883,0.00010578024,0.0002466958,0.0001542554,0.028094342,0.034380224,0.112363264,0.82153594
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105750_1.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00048183568,7.830354e-05,7.4646894e-05,0.00021865434,0.00070447626,0.00018588429,0.00014050871,9.821605e-05,0.011128775,0.013138355,0.09456544,0.8784782
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105750_2.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.00047946634,0.00015662627,0.00014512097,0.0003108677,0.00040633668,9.886343e-05,3.2986125e-05,9.5439325e-05,0.01034331,0.017311513,0.13250244,0.83742994
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105822_1.jpg,11,起身拔节-重旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.003798033,0.0007414346,0.0018728088,0.003717977,0.008782294,0.000987179,0.00039043854,0.00351986,0.06718718,0.06783465,0.41526508,0.40052292
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_105823.jpg,11,起身拔节-重旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.0083551835,0.0010096062,0.005374029,0.004359698,0.009752705,0.0009848134,0.0003418585,0.003461788,0.032477442,0.054969497,0.51381654,0.34943372
../Image/Train_Image\test\起身拔节-重旱\IMG_20230331_154641.jpg,11,起身拔节-重旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,6.0,抽穗开花-适宜,1.0,6.06135e-06,1.2783869e-06,1.0634076e-07,3.3445683e-06,9.318135e-06,1.50572405e-05,0.0012007714,3.2408354e-06,0.04778066,0.000968126,0.0035457506,0.9464546
